repo,login,country,city,lat,lon,contributions,raw_location
dropwizard/dropwizard,dependabot[bot],,,,,334,
dropwizard/dropwizard,nickbabcock,,,,,277,
dropwizard/dropwizard,dependabot-preview[bot],,,,,237,
dropwizard/dropwizard,rhowe,United Kingdom,London,51.5072,-0.1276,210,"London, UK"
dropwizard/dropwizard,nicktelford,United Kingdom,London,51.5072,-0.1276,149,"Reading, UK"
dropwizard/dropwizard,carlo-rtr,United States,San Francisco,37.7749,-122.4194,139,United States
dropwizard/dropwizard,zUniQueX,Germany,Berlin,52.52,13.405,104,Germany
dropwizard/dropwizard,mveitas,,,,,36,Boston
dropwizard/dropwizard,renovate-bot,,,,,34,
dropwizard/dropwizard,grahamoregan,United Kingdom,London,51.5072,-0.1276,20,London
dropwizard/dropwizard,dependabot-support,,,,,20,
dropwizard/dropwizard,ryankennedy,,,,,19,
dropwizard/dropwizard,spacanowski,,,,,18,
dropwizard/dropwizard,cmicali,United States,San Francisco,37.7749,-122.4194,16,"Cambridge, MA, USA"
dropwizard/dropwizard,FredDeschenes,Canada,Toronto,43.6532,-79.3832,15,"Quebec City, Qc, Canada"
flaviuse/mern-authentication,flaviuse,,,,,348,Geneva
flaviuse/mern-authentication,snyk-bot,,,,,62,
flaviuse/mern-authentication,dependabot[bot],,,,,28,
flaviuse/mern-authentication,ujjwal-kr,India,Bangalore,12.9716,77.5946,5,"Guwahati, India"
flaviuse/mern-authentication,socialcode-rob1,Canada,Toronto,43.6532,-79.3832,1,Toronto
home-assistant/frontend,bramkragten,,,,,3841,
home-assistant/frontend,balloob,,,,,2889,Brooklyn
home-assistant/frontend,renovate[bot],,,,,1987,
home-assistant/frontend,piitaya,,,,,1822,Lille
home-assistant/frontend,karwosts,,,,,759,"Washington State, U.S.A."
home-assistant/frontend,wendevlin,,,,,667,"Vienna, Austria"
home-assistant/frontend,zsarnett,,,,,559,Texas
home-assistant/frontend,ludeeus,,,,,543,Norway
home-assistant/frontend,MindFreeze,,,,,520,Sofia
home-assistant/frontend,spacegaier,Germany,Berlin,52.52,13.405,499,Germany
home-assistant/frontend,timmo001,United Kingdom,London,51.5072,-0.1276,446,"Leicestershire, United Kingdom"
home-assistant/frontend,dependabot[bot],,,,,410,
home-assistant/frontend,homeassistant,,,,,338,Your home
home-assistant/frontend,silamon,,,,,303,
home-assistant/frontend,iantrich,,,,,296,"Omaha, NE"
home-assistant/frontend,steverep,,,,,222,"Philadelphia, Pennsylvania"
home-assistant/frontend,yosilevy,,,,,195,
home-assistant/frontend,ildar170975,,,,,184,
home-assistant/frontend,frenck,Netherlands,Amsterdam,52.3676,4.9041,177,"Enschede, The Netherlands"
home-assistant/frontend,jpbede,Germany,Berlin,52.52,13.405,166,"Near Leer, Germany"
webstudio-is/webstudio,kof,Germany,Berlin,52.52,13.405,2064,"Germany, Berlin"
webstudio-is/webstudio,TrySound,,,,,1628,
webstudio-is/webstudio,istarkov,,,,,834,"Turkey, UAE, Egypt, Russia, Georgia"
webstudio-is/webstudio,rpominov,,,,,568,
webstudio-is/webstudio,SaraVieira,United Kingdom,London,51.5072,-0.1276,436,London
webstudio-is/webstudio,andrasbacsai,,,,,262,"Székesfehérvár, Hungary"
webstudio-is/webstudio,JayaKrishnaNamburu,India,Bangalore,12.9716,77.5946,114,India
webstudio-is/webstudio,okonet,,,,,107,"Vienna, Austria"
webstudio-is/webstudio,Andarist,,,,,46,"Wrocław, Poland"
webstudio-is/webstudio,gsppe,,,,,26,
webstudio-is/webstudio,taylornowotny,,,,,21,
webstudio-is/webstudio,johnsicili,,,,,7,
webstudio-is/webstudio,d-ivashchuk,,,,,7,"Vienna, Austria"
webstudio-is/webstudio,markxtang,,,,,6,"Tucson, AZ"
webstudio-is/webstudio,shreyanshkotak,,,,,6,
webstudio-is/webstudio,zehjotkah,,,,,6,
webstudio-is/webstudio,victorchrollo14,,,,,5,Earth
webstudio-is/webstudio,Blazing-Mike,,,,,3,Earth C-137
webstudio-is/webstudio,piyusharorawork,,,,,2,
webstudio-is/webstudio,LonJonn,Australia,Sydney,-33.8688,151.2093,2,Australia
neomjs/neo,tobiu,Germany,Berlin,52.52,13.405,19894,Germany
neomjs/neo,github-actions[bot],,,,,1470,
neomjs/neo,neo-gemini-3-1-pro,Germany,Berlin,52.52,13.405,238,Germany
neomjs/neo,Dinkh,Germany,Berlin,52.52,13.405,197,"Germany, North-Rhein-Westfalia"
neomjs/neo,neo-opus-4-7,Germany,Berlin,52.52,13.405,122,Germany
neomjs/neo,maxrahder,,,,,89,"Madison, Wisconsin"
neomjs/neo,ExtAnimal,France,Paris,48.8566,2.3522,77,"Lavercantière, 46340, France"
neomjs/neo,ThorstenRaab,,,,,57,
neomjs/neo,neo-gpt,Germany,Berlin,52.52,13.405,54,Germany
neomjs/neo,dependabot[bot],,,,,53,
neomjs/neo,pensuwan-k,,,,,23,
neomjs/neo,MannXo,,,,,16,
neomjs/neo,kart-u,,,,,14,
neomjs/neo,mrsunshine,Germany,Berlin,52.52,13.405,11,"Germany, Darmstadt"
neomjs/neo,hergerger1971,,,,,11,
neomjs/neo,Aki-07,India,Bangalore,12.9716,77.5946,9,India
neomjs/neo,KURO-1125,,,,,8,
neomjs/neo,Mahita07,,,,,8,
neomjs/neo,davhm,,,,,8,
neomjs/neo,LemonDrop847,,,,,7,Bhubaneswar
ezshine/AwesomeSites,ezshine,China,Beijing,39.9042,116.4074,1015,"Beijing,China"
D-Sketon/hexo-theme-reimu,D-Sketon,China,Shanghai,31.2304,121.4737,671,Shanghai
D-Sketon/hexo-theme-reimu,MliKiowa,,,,,18,
D-Sketon/hexo-theme-reimu,TonyXie30,China,Beijing,39.9042,116.4074,1,"ShenZhen, China"
D-Sketon/hexo-theme-reimu,fjh1997,,,,,1,Hangzhou
D-Sketon/hexo-theme-reimu,KyonQi,,,,,1,
D-Sketon/hexo-theme-reimu,reindex-ot,Japan,Tokyo,35.6762,139.6503,1,"Ibaraki-ken, Japan"
D-Sketon/hexo-theme-reimu,fossabot,,,,,1,Dependency Heaven
D-Sketon/hexo-theme-reimu,hpjack666,,,,,1,
D-Sketon/hexo-theme-reimu,JonasWen,,,,,1,
D-Sketon/hexo-theme-reimu,rifux,,,,,1,Worldwide 🌎
xiaoiver/infinite-canvas-tutorial,xiaoiver,,,,,973,
xiaoiver/infinite-canvas-tutorial,jiwonMe,,,,,15,"Seoul, Korea"
xiaoiver/infinite-canvas-tutorial,r04423,Germany,Berlin,52.52,13.405,3,"Munich, Germany"
xiaoiver/infinite-canvas-tutorial,semanser,United Kingdom,London,51.5072,-0.1276,1,"Lutsk, Ukraine"
xiaoiver/infinite-canvas-tutorial,zineanteoh,,,,,1,"Kuala Lumpur, Malaysia"
xiaoiver/infinite-canvas-tutorial,dependabot[bot],,,,,1,
xiaoiver/infinite-canvas-tutorial,pearmini,United States,New York,40.7128,-74.006,1,"New York, NY"
web-infra-dev/rsbuild,chenjiahan,China,Beijing,39.9042,116.4074,4403,"Hangzhou, China"
web-infra-dev/rsbuild,renovate[bot],,,,,845,
web-infra-dev/rsbuild,9aoy,China,Beijing,39.9042,116.4074,421,"Hangzhou, China"
web-infra-dev/rsbuild,Copilot,,,,,69,
web-infra-dev/rsbuild,SoonIter,,,,,50,Hangzhou
web-infra-dev/rsbuild,Timeless0911,,,,,43,HangZhou
web-infra-dev/rsbuild,yifancong,,,,,25,@hangzhou
web-infra-dev/rsbuild,fi3ework,,,,,20,undefined
web-infra-dev/rsbuild,colinaaa,,,,,13,
web-infra-dev/rsbuild,thinkasany,,,,,9,HangZhou
web-infra-dev/rsbuild,inottn,,,,,8,
web-infra-dev/rsbuild,xc2,,,,,8,Anycast
web-infra-dev/rsbuild,caohuilin,China,Shanghai,31.2304,121.4737,6,Shanghai China
web-infra-dev/rsbuild,liyincode,,,,,6,
web-infra-dev/rsbuild,tmkx,,,,,6,GMT+8
web-infra-dev/rsbuild,JSerFeng,,,,,5,
web-infra-dev/rsbuild,hasnum-stack,,,,,5,tianjin
web-infra-dev/rsbuild,zalishchuk,,,,,5,
web-infra-dev/rsbuild,GRAMMAC1,,,,,5,hangzhou
web-infra-dev/rsbuild,Asuka109,,,,,4,Hangzhou
KudoAI/chatgpt.js,adamlui,United States,San Francisco,37.7749,-122.4194,4570,San Francisco Bay Area
KudoAI/chatgpt.js,kudo-sync-bot,,,,,923,
KudoAI/chatgpt.js,madkarmaa,,,,,318,杜王町
KudoAI/chatgpt.js,dependabot[bot],,,,,241,
KudoAI/chatgpt.js,mefengl,,,,,20,
KudoAI/chatgpt.js,ImgBotApp,,,,,12,Seattle
KudoAI/chatgpt.js,Rojojun,,,,,10,"Seoul, Korea"
KudoAI/chatgpt.js,micz,,,,,7,Europe
KudoAI/chatgpt.js,abhinavm24,,,,,4,
KudoAI/chatgpt.js,iamnishantgaharwar,,,,,4,Ahmedabad
KudoAI/chatgpt.js,ericdachen,,,,,3,Waterloo
KudoAI/chatgpt.js,twlite,,,,,3,Nepal
KudoAI/chatgpt.js,alantriesagain,,,,,2,Rio de Janeiro
KudoAI/chatgpt.js,m-k8s,France,Paris,48.8566,2.3522,2,"Cannes, France"
KudoAI/chatgpt.js,ghimirebibek,,,,,2,"Kathmandu, Nepal"
KudoAI/chatgpt.js,eltociear,Japan,Tokyo,35.6762,139.6503,2,"Tokyo, Japan"
KudoAI/chatgpt.js,Zin6969,,,,,2,
KudoAI/chatgpt.js,barbarian360,,,,,2,
KudoAI/chatgpt.js,cyfung1031,,,,,2,
KudoAI/chatgpt.js,omahs,,,,,2,
TailGrids/tailgrids,johurul-pimjo,,,,,313,Bangladesh
TailGrids/tailgrids,tusar-pimjo,,,,,211,
TailGrids/tailgrids,Musharofchy,,,,,32,Bangladesh
TailGrids/tailgrids,neajmorshed0,,,,,25,"Dhaka, Bangladesh."
TailGrids/tailgrids,johurul-haque,,,,,6,"Dhaka, Bangladesh"
TailGrids/tailgrids,Vinishbhaskar,India,Bangalore,12.9716,77.5946,5,India
TailGrids/tailgrids,turbobot-temp,,,,,3,
TailGrids/tailgrids,Copilot,,,,,1,
TailGrids/tailgrids,dependabot[bot],,,,,1,
TailGrids/tailgrids,sheikhlimon,,,,,1,
farm-fe/farm,wre232114,China,Beijing,39.9042,116.4074,374,"Beijing, China"
farm-fe/farm,github-actions[bot],,,,,324,
farm-fe/farm,ErKeLost,,,,,265,[Object LostTown]
farm-fe/farm,shulandmimi,China,Beijing,39.9042,116.4074,75,China
farm-fe/farm,callqh,China,Beijing,39.9042,116.4074,30,"Hangzhou, China"
farm-fe/farm,fu050409,China,Beijing,39.9042,116.4074,20,China
farm-fe/farm,Nirvana-Jie,,,,,18,
farm-fe/farm,NidMo,,,,,17,广州
farm-fe/farm,wjq990112,,,,,8,Singapore
farm-fe/farm,Copilot,,,,,6,
farm-fe/farm,RSS1102,,,,,6,ShenZhen
farm-fe/farm,ysy945,,,,,5,
farm-fe/farm,oblador,,,,,5,
farm-fe/farm,CCherry07,,,,,5,
farm-fe/farm,Maidang1,China,Shanghai,31.2304,121.4737,4,ShangHai China
farm-fe/farm,NaturelLee,China,Beijing,39.9042,116.4074,3,"Shenzhen, China"
farm-fe/farm,Weeken,,,,,3,
farm-fe/farm,yejimeiming,China,Beijing,39.9042,116.4074,3,"Hángzhōu, China"
farm-fe/farm,chovrio,,,,,2,
farm-fe/farm,dependabot[bot],,,,,2,
apache/solr,rmuir,,,,,3674,Virginia
apache/solr,mikemccand,,,,,3591,"Lexington, MA"
apache/solr,markrmiller,,,,,2056,
apache/solr,yonik,,,,,1997,NJ
apache/solr,uschindler,,,,,1963,Bremen
apache/solr,noblepaul,,,,,1421,Melbourne
apache/solr,shalinmangar,India,Bangalore,12.9716,77.5946,1338,Bangalore
apache/solr,hossman,,,,,1278,
apache/solr,sarowe,,,,,1183,"Cortland, NY"
apache/solr,jpountz,France,Paris,48.8566,2.3522,1073,"Caen, France"
apache/solr,erikhatcher,,,,,1036,
apache/solr,dsmiley,,,,,1010,Maine
apache/solr,janhoy,,,,,788,"Drammen, Norway"
apache/solr,s1monw,Germany,Berlin,52.52,13.405,747,Berlin
apache/solr,dweiss,,,,,734,"Poznań, Poland"
apache/solr,joel-bernstein,,,,,709,"Farmington, CT"
apache/solr,cpoerschke,,,,,654,
apache/solr,gsingers,,,,,586,
apache/solr,romseygeek,United Kingdom,London,51.5072,-0.1276,460,"Cambridge, UK"
apache/solr,sigram,,,,,410,
pocketbase/pocketbase,ganigeorgiev,,,,,2245,
pocketbase/pocketbase,ValleyZw,,,,,5,
pocketbase/pocketbase,yuxiang-gao,China,Shanghai,31.2304,121.4737,3,Shanghai
pocketbase/pocketbase,dschissler,,,,,2,World
pocketbase/pocketbase,KunalSin9h,India,Bangalore,12.9716,77.5946,2,"Bhopal, India"
pocketbase/pocketbase,MarvinJWendt,Germany,Berlin,52.52,13.405,2,Germany Heilbronn
pocketbase/pocketbase,ollema,,,,,2,
pocketbase/pocketbase,ghostdevv,United Kingdom,London,51.5072,-0.1276,2,UK
pocketbase/pocketbase,clysto,China,Beijing,39.9042,116.4074,2,University of Science and Technology of China
pocketbase/pocketbase,a10d,,,,,1,
pocketbase/pocketbase,avarabyeu,,,,,1,"Warsaw, Poland"
pocketbase/pocketbase,azat-ismagilov,United Kingdom,London,51.5072,-0.1276,1,"London, UK"
pocketbase/pocketbase,brams-dev,,,,,1,
pocketbase/pocketbase,muellercornelius,,,,,1,
pocketbase/pocketbase,yerTools,Germany,Berlin,52.52,13.405,1,"Ottobeuren, Germany"
pocketbase/pocketbase,noxware,,,,,1,"Uruguay, Montevideo"
pocketbase/pocketbase,xFrann,,,,,1,Romania
pocketbase/pocketbase,gungjodi,,,,,1,
pocketbase/pocketbase,hungcrush,,,,,1,
pocketbase/pocketbase,janlauber,,,,,1,"Bern, Switzerland"
get-convex/convex-backend,Nicolapps,United States,San Francisco,37.7749,-122.4194,924,San Francisco
get-convex/convex-backend,atrakh,,,,,740,"Oakland, California"
get-convex/convex-backend,nipunn1313,United States,San Francisco,37.7749,-122.4194,732,San Francisco
get-convex/convex-backend,goffrie,United States,San Francisco,37.7749,-122.4194,687,San Francisco
get-convex/convex-backend,emmaling27,United States,San Francisco,37.7749,-122.4194,452,San Francisco
get-convex/convex-backend,ldanilek,,,,,439,"Yale University, New Haven, CT"
get-convex/convex-backend,convex-renovate-runner[bot],,,,,432,
get-convex/convex-backend,thomasballinger,,,,,414,SF
get-convex/convex-backend,jordanhunt22,,,,,227,
get-convex/convex-backend,sshader,,,,,211,NYC
get-convex/convex-backend,gautamg795,United States,San Francisco,37.7749,-122.4194,182,United States
get-convex/convex-backend,reeceyang,United States,San Francisco,37.7749,-122.4194,167,United States
get-convex/convex-backend,ianmacartney,United States,San Francisco,37.7749,-122.4194,120,San Francisco
get-convex/convex-backend,sjudd,United States,San Francisco,37.7749,-122.4194,111,"San Francisco, CA"
get-convex/convex-backend,devin-ai-integration[bot],,,,,63,
get-convex/convex-backend,renovate[bot],,,,,50,
get-convex/convex-backend,dowski,,,,,45,
get-convex/convex-backend,rrwang7,,,,,43,
get-convex/convex-backend,xixixao,United States,San Francisco,37.7749,-122.4194,33,"San Francisco, USA"
get-convex/convex-backend,ikhare,,,,,30,
kurtosis-tech/kurtosis,kurtosisbot,,,,,335,
kurtosis-tech/kurtosis,h4ck3rk3y,United States,San Francisco,37.7749,-122.4194,238,San Francisco
kurtosis-tech/kurtosis,tedim52,,,,,230,"brooklyn, ny"
kurtosis-tech/kurtosis,dependabot[bot],,,,,203,
kurtosis-tech/kurtosis,leoporoli,,,,,128,
kurtosis-tech/kurtosis,victorcolombo,,,,,90,"São Paulo, Brazil"
kurtosis-tech/kurtosis,leeederek,United States,New York,40.7128,-74.006,90,"New York City, USA"
kurtosis-tech/kurtosis,Peeeekay,,,,,81,
kurtosis-tech/kurtosis,adschwartz,,,,,69,
kurtosis-tech/kurtosis,laurentluce,,,,,66,"Belmont, MA"
kurtosis-tech/kurtosis,Dartoxian,,,,,64,
kurtosis-tech/kurtosis,mieubrisse,,,,,59,São Paulo 🇧🇷
kurtosis-tech/kurtosis,barnabasbusa,,,,,40,
kurtosis-tech/kurtosis,galenmarchetti,,,,,26,"Ithaca, NY"
kurtosis-tech/kurtosis,lostbean,,,,,19,Sao Paulo
kurtosis-tech/kurtosis,skylenet,,,,,11,Europe
kurtosis-tech/kurtosis,leovct,France,Paris,48.8566,2.3522,9,France
kurtosis-tech/kurtosis,omar711,,,,,9,
kurtosis-tech/kurtosis,thylocine33,,,,,4,
kurtosis-tech/kurtosis,mattevans,Australia,Sydney,-33.8688,151.2093,3,Australia
metalbear-co/mirrord,aviramha,,,,,766,"Tel Aviv, Israel"
metalbear-co/mirrord,Razz4780,,,,,384,"Warsaw, Poland"
metalbear-co/mirrord,eyalb181,,,,,271,Tel Aviv
metalbear-co/mirrord,meowjesty,,,,,189,
metalbear-co/mirrord,DmitryDodzin,,,,,178,"Tel Aviv, Israel"
metalbear-co/mirrord,t4lz,,,,,174,
metalbear-co/mirrord,gememma,United Kingdom,London,51.5072,-0.1276,88,United Kingdom
metalbear-co/mirrord,infiniteregrets,,,,,88,
metalbear-co/mirrord,0x00A5,,,,,78,
metalbear-co/mirrord,MintSoup,,,,,49,
metalbear-co/mirrord,iniw,,,,,47,
metalbear-co/mirrord,vladrbg,,,,,34,
metalbear-co/mirrord,failMe2,,,,,28,
metalbear-co/mirrord,itsamegraf,,,,,17,
metalbear-co/mirrord,cubby-mb[bot],,,,,16,
metalbear-co/mirrord,hank-metalbear,,,,,13,
metalbear-co/mirrord,pavelzag,,,,,12,Israel
metalbear-co/mirrord,dmzmk,,,,,7,Portugal
metalbear-co/mirrord,cristeigabriela,,,,,5,"RS, Brazil"
metalbear-co/mirrord,jamowei,,,,,4,Braunschweig
apioo/fusio,chriskapp,Germany,Berlin,52.52,13.405,1948,"Düsseldorf, Germany"
apioo/fusio,andreas-ab,,,,,3,
apioo/fusio,Draeli,France,Paris,48.8566,2.3522,1,France
howie6879/weekly,howie6879,,,,,106,Xiamen
FrancescoXX/rustcrab,FrancescoXX,,,,,130,Italy
FrancescoXX/rustcrab,devvsakib,,,,,15,Bangladesh
FrancescoXX/rustcrab,DhairyaMajmudar,India,Bangalore,12.9716,77.5946,13,India
FrancescoXX/rustcrab,Thebeast01,,,,,6,Ambedkar Nagar
FrancescoXX/rustcrab,nikkbh,,,,,6,
FrancescoXX/rustcrab,Vijaykv5,India,Bangalore,12.9716,77.5946,4,India
FrancescoXX/rustcrab,soham901,India,Bangalore,12.9716,77.5946,3,india
FrancescoXX/rustcrab,leetebbs,United Kingdom,London,51.5072,-0.1276,3,UK
FrancescoXX/rustcrab,felixoder,India,Bangalore,12.9716,77.5946,3,"Bengaluru, Karnataka, India"
FrancescoXX/rustcrab,saivinay-g,United States,San Francisco,37.7749,-122.4194,3,"Dallas TX, USA"
FrancescoXX/rustcrab,prathmesh0125,,,,,3,Latur
FrancescoXX/rustcrab,SanketSonawane11,,,,,2,
FrancescoXX/rustcrab,shravankumar8,,,,,2,hyderabad
FrancescoXX/rustcrab,Sophyia7,,,,,2,"Pasadena, California"
FrancescoXX/rustcrab,dvpavan-kumar,India,Bangalore,12.9716,77.5946,2,India
FrancescoXX/rustcrab,omBratteng,,,,,2,"Skatval, Norway"
FrancescoXX/rustcrab,ayushsarode,,,,,2,"Nagpur, Maharashtra"
FrancescoXX/rustcrab,vasu962,India,Bangalore,12.9716,77.5946,1,india
FrancescoXX/rustcrab,goodnewsj62,,,,,1,Lagos Nigeria
FrancescoXX/rustcrab,bilelBoulhia,,,,,1,
EasyCorp/EasyAdminBundle,javiereguiluz,,,,,6519,Vitoria-Gasteiz (Spain)
EasyCorp/EasyAdminBundle,ogizanagi,France,Paris,48.8566,2.3522,95,Lyon | France
EasyCorp/EasyAdminBundle,michaelKaefer,,,,,84,Vienna
EasyCorp/EasyAdminBundle,yceruto,,,,,84,Madrid
EasyCorp/EasyAdminBundle,xabbuh,Germany,Berlin,52.52,13.405,68,"Osnabrück, Germany"
EasyCorp/EasyAdminBundle,grachevko,,,,,61,Russia/Moscow
EasyCorp/EasyAdminBundle,dependabot[bot],,,,,56,
EasyCorp/EasyAdminBundle,Pierstoval,France,Paris,48.8566,2.3522,55,France
EasyCorp/EasyAdminBundle,jmsche,,,,,26,
EasyCorp/EasyAdminBundle,seb-jean,,,,,26,Le Havre
EasyCorp/EasyAdminBundle,Seb33300,,,,,21,Bangkok
EasyCorp/EasyAdminBundle,alterphp,,,,,19,
EasyCorp/EasyAdminBundle,Lustmored,,,,,16,"Wrocław, Poland"
EasyCorp/EasyAdminBundle,ChangePlaces,,,,,15,
EasyCorp/EasyAdminBundle,dragosprotung,,,,,15,Hamburg
EasyCorp/EasyAdminBundle,lacatoire,,,,,14,Lille
EasyCorp/EasyAdminBundle,VincentLanglet,France,Paris,48.8566,2.3522,12,Paris
EasyCorp/EasyAdminBundle,bocharsky-bw,,,,,12,new \DateTimeZone('Europe/Kiev');
EasyCorp/EasyAdminBundle,a-r-m-i-n,Germany,Berlin,52.52,13.405,12,"Cologne, Germany"
EasyCorp/EasyAdminBundle,ThomasLandauer,,,,,11,"Vienna, Austria"
ppy/osu-web,notbakaneko,,,,,16490,
ppy/osu-web,nanaya,,,,,16246,
ppy/osu-web,peppy,Japan,Tokyo,35.6762,139.6503,3987,Japan
ppy/osu-web,nekodex,Japan,Tokyo,35.6762,139.6503,2873,"Tokyo, Japan"
ppy/osu-web,LiquidPL,,,,,1293,"Warsaw, Poland"
ppy/osu-web,cl8n,,,,,803,
ppy/osu-web,venix12,,,,,467,
ppy/osu-web,gagahpangeran,,,,,371,Indonesia
ppy/osu-web,bdach,,,,,322,Poland
ppy/osu-web,TPGPL,,,,,232,Poland
ppy/osu-web,kj415j45,China,Beijing,39.9042,116.4074,215,"LiuZhou, GuangXi, China"
ppy/osu-web,Haytsir,,,,,131,"Korea, Republic of"
ppy/osu-web,tsunyoku,United Kingdom,London,51.5072,-0.1276,130,"Wales, UK"
ppy/osu-web,smoogipoo,Japan,Tokyo,35.6762,139.6503,123,Japan
ppy/osu-web,dependabot[bot],,,,,108,
ppy/osu-web,tetsureign,,,,,103,127.0.0.1
ppy/osu-web,ThePooN,France,Paris,48.8566,2.3522,95,"Reims, France"
ppy/osu-web,tt-auto,,,,,71,
ppy/osu-web,Hiviexd,,,,,65,Tunisia
ppy/osu-web,Hughp135,,,,,63,
commaai/openpilot,adeebshihadeh,,,,,3849,San Diego
commaai/openpilot,sshane,,,,,2693,"San Diego, CA"
commaai/openpilot,deanlee,,,,,1965,
commaai/openpilot,pd0wm,Netherlands,Amsterdam,52.3676,4.9041,1573,The Netherlands
commaai/openpilot,haraschax,,,,,721,San Diego
commaai/openpilot,jnewb1,,,,,538,"Ann Arbor, MI"
commaai/openpilot,maxime-desroches,Canada,Toronto,43.6532,-79.3832,420,Canada
commaai/openpilot,jyoung8607,,,,,290,"Cleveland, OH"
commaai/openpilot,incognitojam,United Kingdom,London,51.5072,-0.1276,280,United Kingdom
commaai/openpilot,geohot,,,,,263,"San Diego, CA"
commaai/openpilot,ZwX1616,,,,,262,
commaai/openpilot,fredyshox,,,,,196,
commaai/openpilot,gregjhogan,,,,,152,
commaai/openpilot,ErichMoraga,,,,,147,"DFW, TX"
commaai/openpilot,VirtuallyChris,,,,,145,"San Diego, CA"
commaai/openpilot,sunnyhaibin,,,,,139,
commaai/openpilot,commaci-public,,,,,134,
commaai/openpilot,robbederks,,,,,129,Belgium
commaai/openpilot,YassineYousfi,,,,,116,San Diego
commaai/openpilot,mitchellgoffpc,,,,,103,San Diego
TagStudioDev/TagStudio,CyanVoxel,,,,,411,"Las Vegas, Nevada"
TagStudioDev/TagStudio,xarvex,,,,,51,
TagStudioDev/TagStudio,Computerdores,,,,,50,EU
TagStudioDev/TagStudio,weblate,,,,,39,
TagStudioDev/TagStudio,yedpodtrzitko,,,,,35,
TagStudioDev/TagStudio,Thesacraft,,,,,29,
TagStudioDev/TagStudio,DrRetro2033,Canada,Toronto,43.6532,-79.3832,16,"Ontario, Canada"
TagStudioDev/TagStudio,SkeleyM,United Kingdom,London,51.5072,-0.1276,15,United Kingdom
TagStudioDev/TagStudio,TheBobBobs,,,,,14,
TagStudioDev/TagStudio,Creepler13,,,,,12,
TagStudioDev/TagStudio,Sola-ris,,,,,12,
TagStudioDev/TagStudio,VasigaranAndAngel,,,,,11,
TagStudioDev/TagStudio,seakrueger,,,,,10,
TagStudioDev/TagStudio,cirillom,,,,,8,"São Carlos, SP"
TagStudioDev/TagStudio,Hidorikun,,,,,7,Cluj Napoca
TagStudioDev/TagStudio,python357-1,,,,,7,
TagStudioDev/TagStudio,TechCrafterGaming,,,,,7,
TagStudioDev/TagStudio,TrigamDev,,,,,6,
TagStudioDev/TagStudio,SylviaSK,,,,,6,
TagStudioDev/TagStudio,DandyDev01,,,,,5,
PostHog/posthog,pauldambra,United Kingdom,London,51.5072,-0.1276,2913,"Manchester, UK"
PostHog/posthog,Twixes,,,,,2411,nullptr
PostHog/posthog,mariusandra,,,,,2276,"Leuven, Belgium"
PostHog/posthog,benjackwhite,Germany,Berlin,52.52,13.405,1538,"Munich, Germany"
PostHog/posthog,timgl,,,,,1438,
PostHog/posthog,EDsCODE,,,,,1226,Everywhere
PostHog/posthog,Gilbert09,United Kingdom,London,51.5072,-0.1276,1029,London
PostHog/posthog,macobo,,,,,951,"Tartu, Estonia"
PostHog/posthog,thmsobrmlr,Germany,Berlin,52.52,13.405,944,"Munich, Germany"
PostHog/posthog,posthog-bot,,,,,858,
PostHog/posthog,yakkomajuri,,,,,821,
PostHog/posthog,daibhin,,,,,799,"Supermacs, Eyre Square"
PostHog/posthog,tomasfarias,,,,,773,"Between ""it's so over"" and ""we are so back"""
PostHog/posthog,webjunkie,Germany,Berlin,52.52,13.405,648,Germany
PostHog/posthog,neilkakkar,United Kingdom,London,51.5072,-0.1276,625,London
PostHog/posthog,rafaeelaudibert,,,,,594,"Porto Alegre/RS, Brazil"
PostHog/posthog,robbie-c,United Kingdom,London,51.5072,-0.1276,576,London
PostHog/posthog,jurajmajerik,Netherlands,Amsterdam,52.3676,4.9041,526,"Amsterdam, Netherlands"
PostHog/posthog,adamleithp,,,,,471,
PostHog/posthog,fuziontech,United States,San Francisco,37.7749,-122.4194,461,San Francisco
LearningCircuit/local-deep-research,LearningCircuit,,,,,5213,
LearningCircuit/local-deep-research,dependabot[bot],,,,,323,
